order_id,order_date,customer_id,region,product_name,category,quantity,unit_price,discount_rate,sales,profit,month
10265,2025-02-01,C1137,North,Desk Lamp,Furniture,2,31.38,0.0,62.76,23.81,2025-02
10266,2025-02-01,C1229,West,Laptop Sleeve,Accessories,3,18.65,0.05,53.15,23.83,2025-02
10267,2025-02-01,C1169,South,USB-C Cable,Accessories,2,11.29,0.05,21.45,8.5,2025-02
10268,2025-02-01,C1032,West,USB-C Cable,Accessories,1,11.55,0.0,11.55,4.61,2025-02
10269,2025-02-01,C1263,North,Printer Ink,Electronics,5,29.7,0.0,148.5,46.43,2025-02
10270,2025-02-01,C1204,West,USB-C Cable,Accessories,3,11.17,0.0,33.51,14.59,2025-02
10271,2025-02-02,C1180,North,Wireless Mouse,Accessories,2,26.13,0.0,52.26,23.22,2025-02
10272,2025-02-02,C1187,West,Desk Lamp,Furniture,2,33.59,0.1,60.46,22.3,2025-02
10273,2025-02-02,C1225,North,Desk Lamp,Furniture,5,29.67,0.0,148.35,55.77,2025-02
10274,2025-02-02,C1201,East,Wireless Mouse,Accessories,2,24.1,0.05,45.79,19.69,2025-02
10275,2025-02-02,C1069,South,Wireless Mouse,Accessories,6,26.98,0.0,161.88,72.06,2025-02
10276,2025-02-02,C1153,East,Laptop Sleeve,Accessories,4,17.19,0.0,68.76,29.1,2025-02
10277,2025-02-02,C1007,West,Laptop Sleeve,Accessories,4,19.3,0.15,65.62,28.74,2025-02
10278,2025-02-02,C1092,South,USB-C Cable,Accessories,2,12.54,0.15,21.32,8.07,2025-02
10279,2025-02-02,C1170,North,Desk Lamp,Furniture,1,31.27,0.1,28.14,10.24,2025-02
10280,2025-02-02,C1140,West,Laptop Sleeve,Accessories,2,18.89,0.0,37.78,16.51,2025-02
10281,2025-02-03,C1098,West,Monitor Stand,Furniture,3,38.82,0.0,116.46,44.19,2025-02
10282,2025-02-03,C1113,East,Monitor Stand,Furniture,3,38.39,0.0,115.17,42.45,2025-02
10283,2025-02-04,C1153,West,Office Chair,Furniture,3,126.52,0.0,379.56,143.37,2025-02
10284,2025-02-04,C1102,South,Water Bottle,Lifestyle,4,15.22,0.0,60.88,29.78,2025-02
10285,2025-02-04,C1282,East,Laptop Sleeve,Accessories,2,19.09,0.0,38.18,16.99,2025-02
10286,2025-02-04,C1278,South,USB-C Cable,Accessories,4,12.72,0.0,50.88,22.33,2025-02
10287,2025-02-04,C1102,South,Monitor Stand,Furniture,4,37.16,0.0,148.64,56.08,2025-02
10288,2025-02-04,C1238,South,Bluetooth Speaker,Electronics,2,46.65,0.15,79.3,24.93,2025-02
10289,2025-02-04,C1046,West,Office Chair,Furniture,4,115.61,0.0,462.44,175.05,2025-02
10290,2025-02-04,C1161,West,USB-C Cable,Accessories,4,11.19,0.0,44.76,18.72,2025-02
10291,2025-02-04,C1152,East,USB-C Cable,Accessories,2,11.55,0.0,23.1,9.8,2025-02
10292,2025-02-04,C1270,East,Laptop Sleeve,Accessories,3,19.36,0.0,58.08,25.82,2025-02
10293,2025-02-05,C1042,South,Monitor Stand,Furniture,2,39.74,0.0,79.48,29.43,2025-02
10294,2025-02-05,C1167,North,USB-C Cable,Accessories,4,12.39,0.05,47.08,20.09,2025-02
10295,2025-02-05,C1042,East,Laptop Sleeve,Accessories,3,18.86,0.0,56.58,24.67,2025-02
10296,2025-02-05,C1006,North,Water Bottle,Lifestyle,2,15.89,0.0,31.78,14.3,2025-02
10297,2025-02-05,C1052,West,Bluetooth Speaker,Electronics,4,42.57,0.0,170.28,54.45,2025-02
10298,2025-02-05,C1018,South,Bluetooth Speaker,Electronics,4,41.89,0.0,167.56,53.05,2025-02
10299,2025-02-05,C1214,North,Printer Ink,Electronics,2,30.16,0.0,60.32,17.84,2025-02
10300,2025-02-05,C1056,South,Wireless Mouse,Accessories,2,24.11,0.0,48.22,20.83,2025-02
10301,2025-02-05,C1081,South,Laptop Sleeve,Accessories,2,18.14,0.15,30.84,12.77,2025-02
10302,2025-02-05,C1123,South,Printer Ink,Electronics,3,26.68,0.0,80.04,25.08,2025-02
10303,2025-02-05,C1040,East,Notebook Pack,Stationery,2,7.58,0.1,13.64,7.37,2025-02
10304,2025-02-05,C1265,East,Laptop Sleeve,Accessories,3,16.6,0.15,42.33,18.55,2025-02
10305,2025-02-05,C1265,East,Office Chair,Furniture,3,110.44,0.0,331.32,125.67,2025-02
10306,2025-02-05,C1283,North,Notebook Pack,Stationery,2,8.35,0.0,16.7,8.44,2025-02
10307,2025-02-05,C1261,South,Notebook Pack,Stationery,4,8.29,0.0,33.16,16.76,2025-02
10308,2025-02-06,C1247,West,USB-C Cable,Accessories,2,11.87,0.0,23.74,10.66,2025-02
10309,2025-02-06,C1046,East,Wireless Mouse,Accessories,3,25.62,0.05,73.02,32.76,2025-02
10310,2025-02-06,C1160,South,Laptop Sleeve,Accessories,1,16.78,0.1,15.1,6.09,2025-02
10311,2025-02-06,C1237,North,Printer Ink,Electronics,7,28.52,0.0,199.64,62.41,2025-02
10312,2025-02-07,C1062,South,USB-C Cable,Accessories,5,11.32,0.0,56.6,24.63,2025-02
10313,2025-02-07,C1087,South,Bluetooth Speaker,Electronics,1,43.57,0.0,43.57,13.83,2025-02
10314,2025-02-07,C1201,North,Monitor Stand,Furniture,4,35.93,0.0,143.72,54.47,2025-02
10315,2025-02-07,C1152,West,Monitor Stand,Furniture,5,40.58,0.0,202.9,76.0,2025-02
10316,2025-02-07,C1096,South,Bluetooth Speaker,Electronics,6,43.95,0.0,263.7,82.5,2025-02
10317,2025-02-07,C1260,West,Bluetooth Speaker,Electronics,1,47.37,0.0,47.37,14.12,2025-02
10318,2025-02-07,C1111,West,Printer Ink,Electronics,5,28.78,0.0,143.9,44.66,2025-02
10319,2025-02-07,C1149,North,Laptop Sleeve,Accessories,1,18.63,0.0,18.63,7.35,2025-02
10320,2025-02-07,C1233,South,Desk Lamp,Furniture,4,32.69,0.0,130.76,49.45,2025-02
10321,2025-02-08,C1140,East,Monitor Stand,Furniture,3,38.25,0.0,114.75,42.2,2025-02
10322,2025-02-08,C1127,East,Water Bottle,Lifestyle,2,15.25,0.0,30.5,14.58,2025-02
10323,2025-02-08,C1102,East,Monitor Stand,Furniture,1,39.61,0.0,39.61,13.51,2025-02
10324,2025-02-08,C1281,North,Office Chair,Furniture,2,119.51,0.0,239.02,89.57,2025-02
10325,2025-02-08,C1146,North,Wireless Mouse,Accessories,6,24.33,0.0,145.98,64.79,2025-02
10326,2025-02-09,C1044,South,Water Bottle,Lifestyle,3,15.36,0.0,46.08,22.29,2025-02
10327,2025-02-09,C1039,North,Monitor Stand,Furniture,2,37.67,0.0,75.34,27.17,2025-02
10328,2025-02-09,C1158,South,Laptop Sleeve,Accessories,5,17.19,0.0,85.95,37.71,2025-02
10329,2025-02-09,C1294,West,USB-C Cable,Accessories,2,12.51,0.0,25.02,9.7,2025-02
10330,2025-02-09,C1091,West,Printer Ink,Electronics,1,26.69,0.0,26.69,7.77,2025-02
10331,2025-02-09,C1268,West,Wireless Mouse,Accessories,7,25.53,0.0,178.71,79.47,2025-02
10332,2025-02-09,C1137,South,Printer Ink,Electronics,2,28.45,0.05,54.05,15.56,2025-02
10333,2025-02-09,C1145,North,Desk Lamp,Furniture,1,33.0,0.0,33.0,10.9,2025-02
10334,2025-02-10,C1095,West,USB-C Cable,Accessories,6,11.46,0.0,68.76,30.41,2025-02
10335,2025-02-10,C1186,East,Wireless Mouse,Accessories,1,25.67,0.0,25.67,9.76,2025-02
10336,2025-02-10,C1037,West,Desk Lamp,Furniture,3,33.27,0.05,94.82,34.62,2025-02
10337,2025-02-10,C1186,West,Laptop Sleeve,Accessories,6,16.68,0.0,100.08,44.78,2025-02
10338,2025-02-10,C1113,South,USB-C Cable,Accessories,1,11.19,0.0,11.19,5.0,2025-02
10339,2025-02-10,C1196,South,Printer Ink,Electronics,1,28.05,0.0,28.05,7.1,2025-02
10340,2025-02-10,C1109,East,Water Bottle,Lifestyle,6,14.35,0.0,86.1,41.19,2025-02
10341,2025-02-10,C1165,East,Bluetooth Speaker,Electronics,3,44.96,0.05,128.14,40.08,2025-02
10342,2025-02-10,C1058,North,Notebook Pack,Stationery,4,8.57,0.0,34.28,17.85,2025-02
10343,2025-02-10,C1213,East,Printer Ink,Electronics,2,28.61,0.0,57.22,17.95,2025-02
10344,2025-02-10,C1206,South,Notebook Pack,Stationery,2,8.24,0.0,16.48,8.72,2025-02
10345,2025-02-10,C1291,West,USB-C Cable,Accessories,4,11.34,0.0,45.36,19.86,2025-02
10346,2025-02-10,C1208,West,Laptop Sleeve,Accessories,1,18.27,0.0,18.27,8.09,2025-02
10347,2025-02-11,C1272,East,Water Bottle,Lifestyle,4,14.6,0.0,58.4,27.25,2025-02
10348,2025-02-11,C1289,West,USB-C Cable,Accessories,1,11.78,0.0,11.78,4.88,2025-02
10349,2025-02-11,C1295,North,Desk Lamp,Furniture,2,31.68,0.0,63.36,22.11,2025-02
10350,2025-02-11,C1137,North,Laptop Sleeve,Accessories,2,18.38,0.0,36.76,16.5,2025-02
10351,2025-02-11,C1165,South,Wireless Mouse,Accessories,2,23.84,0.05,45.3,20.09,2025-02
10352,2025-02-11,C1095,North,Water Bottle,Lifestyle,1,14.96,0.0,14.96,6.35,2025-02
10353,2025-02-11,C1064,South,Wireless Mouse,Accessories,3,23.01,0.0,69.03,29.31,2025-02
10354,2025-02-11,C1175,South,Office Chair,Furniture,2,118.44,0.0,236.88,88.56,2025-02
10355,2025-02-11,C1031,West,Notebook Pack,Stationery,2,7.42,0.0,14.84,7.04,2025-02
10356,2025-02-11,C1210,South,Water Bottle,Lifestyle,2,15.58,0.0,31.16,14.61,2025-02
10357,2025-02-11,C1228,North,Notebook Pack,Stationery,2,8.25,0.0,16.5,8.05,2025-02
10358,2025-02-11,C1052,West,Desk Lamp,Furniture,6,30.87,0.0,185.22,68.67,2025-02
10359,2025-02-12,C1189,West,Bluetooth Speaker,Electronics,2,45.41,0.05,86.28,26.02,2025-02
10360,2025-02-12,C1044,North,Monitor Stand,Furniture,2,38.13,0.0,76.26,27.48,2025-02
10361,2025-02-12,C1057,West,Water Bottle,Lifestyle,3,14.9,0.0,44.7,22.16,2025-02
10362,2025-02-12,C1245,West,Wireless Mouse,Accessories,6,26.09,0.0,156.54,69.21,2025-02
10363,2025-02-12,C1115,East,Office Chair,Furniture,5,110.98,0.0,554.9,210.18,2025-02
10364,2025-02-12,C1136,South,Notebook Pack,Stationery,2,8.16,0.0,16.32,7.27,2025-02
10365,2025-02-12,C1236,North,USB-C Cable,Accessories,1,11.9,0.0,11.9,5.26,2025-02
10366,2025-02-12,C1138,East,Laptop Sleeve,Accessories,2,17.65,0.05,33.53,14.3,2025-02
10367,2025-02-13,C1272,South,Bluetooth Speaker,Electronics,2,43.52,0.0,87.04,26.58,2025-02
10368,2025-02-13,C1163,North,Notebook Pack,Stationery,3,8.01,0.0,24.03,11.39,2025-02
10369,2025-02-13,C1209,North,Monitor Stand,Furniture,5,37.03,0.0,185.15,69.47,2025-02
10370,2025-02-13,C1286,East,Monitor Stand,Furniture,4,35.96,0.0,143.84,53.24,2025-02
10371,2025-02-13,C1009,West,Wireless Mouse,Accessories,3,24.88,0.0,74.64,32.09,2025-02
10372,2025-02-13,C1104,South,Wireless Mouse,Accessories,1,26.77,0.0,26.77,11.12,2025-02
10373,2025-02-13,C1157,South,Notebook Pack,Stationery,5,8.24,0.0,41.2,22.28,2025-02
10374,2025-02-13,C1249,East,Monitor Stand,Furniture,3,37.91,0.0,113.73,41.85,2025-02
10375,2025-02-13,C1090,West,Laptop Sleeve,Accessories,4,16.69,0.0,66.76,30.01,2025-02
10376,2025-02-13,C1060,West,Monitor Stand,Furniture,4,36.95,0.0,147.8,54.51,2025-02
10377,2025-02-13,C1196,North,USB-C Cable,Accessories,1,11.73,0.0,11.73,4.11,2025-02
10378,2025-02-14,C1246,East,Wireless Mouse,Accessories,5,26.88,0.0,134.4,59.78,2025-02
10379,2025-02-14,C1181,North,Laptop Sleeve,Accessories,2,19.41,0.0,38.82,17.19,2025-02
10380,2025-02-14,C1272,West,Water Bottle,Lifestyle,1,15.95,0.0,15.95,7.66,2025-02
10381,2025-02-14,C1013,North,Bluetooth Speaker,Electronics,1,44.76,0.0,44.76,12.64,2025-02
10382,2025-02-14,C1216,West,Bluetooth Speaker,Electronics,4,48.11,0.0,192.44,59.71,2025-02
10383,2025-02-14,C1248,West,Notebook Pack,Stationery,2,8.2,0.0,16.4,8.36,2025-02
10384,2025-02-15,C1140,East,Bluetooth Speaker,Electronics,5,43.24,0.0,216.2,68.47,2025-02
10385,2025-02-15,C1189,East,Desk Lamp,Furniture,2,30.91,0.0,61.82,23.43,2025-02
10386,2025-02-15,C1044,North,Wireless Mouse,Accessories,3,24.27,0.15,61.89,27.33,2025-02
10387,2025-02-15,C1196,North,USB-C Cable,Accessories,3,11.59,0.0,34.77,15.02,2025-02
10388,2025-02-15,C1092,South,USB-C Cable,Accessories,4,12.85,0.0,51.4,22.91,2025-02
10389,2025-02-15,C1105,North,Water Bottle,Lifestyle,4,15.18,0.0,60.72,30.28,2025-02
10390,2025-02-15,C1149,West,Laptop Sleeve,Accessories,4,18.49,0.05,70.26,29.72,2025-02
10391,2025-02-16,C1236,North,Monitor Stand,Furniture,3,38.28,0.0,114.84,43.32,2025-02
10392,2025-02-16,C1265,South,Notebook Pack,Stationery,5,7.43,0.0,37.15,19.76,2025-02
10393,2025-02-16,C1297,North,Wireless Mouse,Accessories,3,23.93,0.05,68.2,28.84,2025-02
10394,2025-02-16,C1238,North,Monitor Stand,Furniture,2,40.18,0.0,80.36,28.64,2025-02
10395,2025-02-16,C1062,East,Laptop Sleeve,Accessories,4,18.6,0.0,74.4,31.67,2025-02
10396,2025-02-16,C1283,South,Laptop Sleeve,Accessories,4,18.91,0.1,68.08,30.45,2025-02
10397,2025-02-16,C1292,East,Laptop Sleeve,Accessories,2,17.52,0.0,35.04,14.03,2025-02
10398,2025-02-17,C1220,North,Office Chair,Furniture,3,116.88,0.05,333.11,126.09,2025-02
10399,2025-02-17,C1147,South,Bluetooth Speaker,Electronics,2,42.2,0.0,84.4,25.26,2025-02
10400,2025-02-17,C1289,West,Printer Ink,Electronics,2,29.07,0.0,58.14,17.26,2025-02
10401,2025-02-17,C1188,South,Laptop Sleeve,Accessories,2,17.05,0.0,34.1,13.82,2025-02
10402,2025-02-17,C1244,West,Notebook Pack,Stationery,4,8.21,0.0,32.84,16.77,2025-02
10403,2025-02-17,C1094,North,Office Chair,Furniture,1,112.31,0.0,112.31,41.63,2025-02
10404,2025-02-17,C1259,South,Desk Lamp,Furniture,2,33.44,0.0,66.88,24.21,2025-02
10405,2025-02-17,C1181,North,Laptop Sleeve,Accessories,5,18.27,0.0,91.35,39.74,2025-02
10406,2025-02-17,C1041,North,Office Chair,Furniture,3,114.88,0.0,344.64,129.47,2025-02
10407,2025-02-17,C1159,East,Wireless Mouse,Accessories,2,25.81,0.0,51.62,21.24,2025-02
10408,2025-02-18,C1284,North,Wireless Mouse,Accessories,4,24.18,0.0,96.72,41.59,2025-02
10409,2025-02-18,C1215,East,USB-C Cable,Accessories,2,11.74,0.0,23.48,8.89,2025-02
10410,2025-02-18,C1216,West,Bluetooth Speaker,Electronics,2,46.55,0.0,93.1,28.74,2025-02
10411,2025-02-18,C1148,West,Bluetooth Speaker,Electronics,3,46.85,0.0,140.55,43.13,2025-02
10412,2025-02-18,C1141,East,Notebook Pack,Stationery,1,8.29,0.0,8.29,3.23,2025-02
10413,2025-02-19,C1189,West,Bluetooth Speaker,Electronics,1,43.72,0.0,43.72,13.69,2025-02
10414,2025-02-19,C1218,West,Desk Lamp,Furniture,4,32.25,0.0,129.0,47.81,2025-02
10415,2025-02-19,C1053,North,Wireless Mouse,Accessories,2,23.71,0.15,40.31,17.25,2025-02
10416,2025-02-19,C1028,West,Water Bottle,Lifestyle,4,14.77,0.0,59.08,28.18,2025-02
10417,2025-02-19,C1242,South,Printer Ink,Electronics,3,28.33,0.0,84.99,25.59,2025-02
10418,2025-02-19,C1042,West,Desk Lamp,Furniture,2,29.57,0.0,59.14,21.59,2025-02
10419,2025-02-19,C1019,North,Wireless Mouse,Accessories,2,24.91,0.0,49.82,21.34,2025-02
10420,2025-02-19,C1097,West,Notebook Pack,Stationery,3,7.42,0.0,22.26,10.38,2025-02
10421,2025-02-19,C1051,East,Desk Lamp,Furniture,2,32.58,0.05,61.9,21.9,2025-02
10422,2025-02-20,C1010,North,Bluetooth Speaker,Electronics,4,44.25,0.0,177.0,55.73,2025-02
10423,2025-02-20,C1269,East,Bluetooth Speaker,Electronics,4,47.27,0.0,189.08,60.35,2025-02
10424,2025-02-20,C1105,East,Wireless Mouse,Accessories,4,23.46,0.05,89.15,39.29,2025-02
10425,2025-02-20,C1168,East,Notebook Pack,Stationery,3,7.89,0.0,23.67,12.75,2025-02
10426,2025-02-20,C1187,North,Wireless Mouse,Accessories,2,26.47,0.0,52.94,23.5,2025-02
10427,2025-02-20,C1290,West,Wireless Mouse,Accessories,2,25.21,0.0,50.42,20.95,2025-02
10428,2025-02-20,C1015,North,Laptop Sleeve,Accessories,3,18.27,0.0,54.81,24.32,2025-02
10429,2025-02-20,C1029,West,Notebook Pack,Stationery,3,7.77,0.0,23.31,11.82,2025-02
10430,2025-02-20,C1086,South,Laptop Sleeve,Accessories,4,19.27,0.0,77.08,32.94,2025-02
10431,2025-02-21,C1257,North,Water Bottle,Lifestyle,5,14.34,0.0,71.7,35.15,2025-02
10432,2025-02-21,C1185,South,Notebook Pack,Stationery,1,8.13,0.1,7.32,3.26,2025-02
10433,2025-02-21,C1024,North,Office Chair,Furniture,5,121.05,0.05,574.99,217.23,2025-02
10434,2025-02-21,C1149,North,Office Chair,Furniture,3,118.37,0.0,355.11,133.99,2025-02
10435,2025-02-21,C1265,East,Laptop Sleeve,Accessories,3,18.48,0.0,55.44,24.06,2025-02
10436,2025-02-21,C1007,South,Wireless Mouse,Accessories,1,24.59,0.0,24.59,10.1,2025-02
10437,2025-02-21,C1008,North,USB-C Cable,Accessories,2,11.18,0.0,22.36,8.93,2025-02
10438,2025-02-22,C1011,East,Wireless Mouse,Accessories,2,26.78,0.05,50.88,22.3,2025-02
10439,2025-02-22,C1024,West,Monitor Stand,Furniture,3,35.32,0.0,105.96,38.81,2025-02
10440,2025-02-22,C1154,South,Laptop Sleeve,Accessories,2,16.57,0.0,33.14,13.63,2025-02
10441,2025-02-22,C1005,South,USB-C Cable,Accessories,3,12.94,0.0,38.82,15.53,2025-02
10442,2025-02-23,C1034,South,Notebook Pack,Stationery,2,7.72,0.0,15.44,6.93,2025-02
10443,2025-02-23,C1219,East,Bluetooth Speaker,Electronics,6,41.52,0.0,249.12,78.1,2025-02
10444,2025-02-23,C1079,East,Office Chair,Furniture,4,123.69,0.0,494.76,187.18,2025-02
10445,2025-02-23,C1235,East,Printer Ink,Electronics,2,28.59,0.0,57.18,16.31,2025-02
10446,2025-02-23,C1157,East,Printer Ink,Electronics,2,27.59,0.0,55.18,17.05,2025-02
10447,2025-02-23,C1167,South,Monitor Stand,Furniture,3,36.88,0.0,110.64,41.9,2025-02
10448,2025-02-23,C1286,South,Wireless Mouse,Accessories,1,25.8,0.0,25.8,10.12,2025-02
10449,2025-02-24,C1074,North,Printer Ink,Electronics,2,29.83,0.0,59.66,18.91,2025-02
10450,2025-02-24,C1236,West,Notebook Pack,Stationery,2,7.48,0.0,14.96,7.13,2025-02
10451,2025-02-24,C1210,East,Wireless Mouse,Accessories,3,25.35,0.0,76.05,32.97,2025-02
10452,2025-02-24,C1033,South,Notebook Pack,Stationery,2,7.57,0.0,15.14,6.75,2025-02
10453,2025-02-24,C1009,East,Office Chair,Furniture,2,126.37,0.0,252.74,94.6,2025-02
10454,2025-02-24,C1008,North,Desk Lamp,Furniture,2,33.6,0.0,67.2,24.24,2025-02
10455,2025-02-25,C1116,North,Printer Ink,Electronics,1,28.62,0.0,28.62,9.04,2025-02
10456,2025-02-25,C1072,West,Laptop Sleeve,Accessories,1,17.16,0.0,17.16,7.01,2025-02
10457,2025-02-25,C1205,South,USB-C Cable,Accessories,2,12.91,0.0,25.82,9.75,2025-02
10458,2025-02-25,C1152,West,Bluetooth Speaker,Electronics,2,43.77,0.0,87.54,27.65,2025-02
10459,2025-02-25,C1191,East,Printer Ink,Electronics,2,27.16,0.0,54.32,16.09,2025-02
10460,2025-02-25,C1014,South,Notebook Pack,Stationery,1,8.03,0.1,7.23,2.35,2025-02
10461,2025-02-25,C1231,West,USB-C Cable,Accessories,4,11.69,0.0,46.76,20.07,2025-02
10462,2025-02-25,C1214,North,USB-C Cable,Accessories,5,12.55,0.0,62.75,26.41,2025-02
10463,2025-02-25,C1283,South,USB-C Cable,Accessories,1,12.33,0.0,12.33,5.06,2025-02
10464,2025-02-25,C1178,West,USB-C Cable,Accessories,2,11.67,0.0,23.34,9.0,2025-02
10465,2025-02-26,C1164,South,Printer Ink,Electronics,3,29.51,0.0,88.53,27.95,2025-02
10466,2025-02-26,C1094,East,Desk Lamp,Furniture,5,33.73,0.0,168.65,62.69,2025-02
10467,2025-02-26,C1069,West,Water Bottle,Lifestyle,1,14.78,0.05,14.04,6.93,2025-02
10468,2025-02-26,C1188,West,Bluetooth Speaker,Electronics,3,47.62,0.0,142.86,43.76,2025-02
10469,2025-02-26,C1191,North,Laptop Sleeve,Accessories,4,17.55,0.0,70.2,30.71,2025-02
10470,2025-02-26,C1084,North,Desk Lamp,Furniture,3,32.84,0.0,98.52,36.61,2025-02
10471,2025-02-26,C1080,West,Office Chair,Furniture,4,115.72,0.0,462.88,174.03,2025-02
10472,2025-02-26,C1264,South,Monitor Stand,Furniture,3,36.2,0.0,108.6,40.83,2025-02
10473,2025-02-26,C1000,East,Notebook Pack,Stationery,4,8.48,0.0,33.92,18.19,2025-02
10474,2025-02-26,C1227,East,Laptop Sleeve,Accessories,2,18.35,0.0,36.7,16.29,2025-02
10475,2025-02-27,C1145,West,Office Chair,Furniture,6,120.67,0.0,724.02,273.51,2025-02
10476,2025-02-27,C1008,West,Monitor Stand,Furniture,2,40.99,0.05,77.88,29.4,2025-02
10477,2025-02-27,C1240,South,Laptop Sleeve,Accessories,3,18.94,0.0,56.82,24.95,2025-02
10478,2025-02-27,C1021,East,Laptop Sleeve,Accessories,2,16.74,0.0,33.48,14.34,2025-02
10479,2025-02-27,C1206,West,Monitor Stand,Furniture,4,39.27,0.15,133.52,50.11,2025-02
10480,2025-02-27,C1197,North,USB-C Cable,Accessories,2,11.18,0.1,20.12,8.67,2025-02
10481,2025-02-28,C1205,West,Desk Lamp,Furniture,5,30.9,0.0,154.5,57.96,2025-02
10482,2025-02-28,C1287,North,Desk Lamp,Furniture,2,31.03,0.0,62.06,21.99,2025-02
10483,2025-02-28,C1096,East,Office Chair,Furniture,1,118.11,0.0,118.11,44.44,2025-02
10484,2025-02-28,C1129,North,Laptop Sleeve,Accessories,4,17.08,0.0,68.32,28.85,2025-02
10485,2025-02-28,C1168,North,USB-C Cable,Accessories,4,12.25,0.0,49.0,21.76,2025-02
10486,2025-02-28,C1208,West,Desk Lamp,Furniture,8,33.66,0.0,269.28,101.22,2025-02
10487,2025-03-01,C1175,North,Office Chair,Furniture,2,121.46,0.05,230.77,86.24,2025-03
10488,2025-03-01,C1228,South,Wireless Mouse,Accessories,1,23.59,0.0,23.59,10.44,2025-03
10489,2025-03-01,C1202,South,USB-C Cable,Accessories,3,11.25,0.0,33.75,14.02,2025-03
10490,2025-03-01,C1044,South,Wireless Mouse,Accessories,2,26.51,0.0,53.02,23.26,2025-03
10491,2025-03-01,C1270,South,Bluetooth Speaker,Electronics,5,47.74,0.0,238.7,75.87,2025-03
10492,2025-03-01,C1180,West,Wireless Mouse,Accessories,1,24.95,0.0,24.95,10.7,2025-03
10493,2025-03-01,C1153,West,Wireless Mouse,Accessories,3,24.25,0.0,72.75,31.14,2025-03
10494,2025-03-01,C1199,West,Bluetooth Speaker,Electronics,6,41.77,0.0,250.62,78.85,2025-03
10495,2025-03-01,C1198,South,USB-C Cable,Accessories,2,12.48,0.0,24.96,10.82,2025-03
10496,2025-03-01,C1107,North,Desk Lamp,Furniture,2,32.16,0.0,64.32,23.22,2025-03
10497,2025-03-01,C1065,West,Desk Lamp,Furniture,3,31.73,0.0,95.19,35.76,2025-03
10498,2025-03-01,C1045,South,Laptop Sleeve,Accessories,2,16.96,0.0,33.92,13.55,2025-03
10499,2025-03-01,C1011,West,Notebook Pack,Stationery,5,7.45,0.05,35.39,19.23,2025-03
10500,2025-03-02,C1153,East,Bluetooth Speaker,Electronics,4,42.26,0.0,169.04,53.52,2025-03
10501,2025-03-02,C1237,South,Laptop Sleeve,Accessories,5,18.63,0.1,83.84,36.67,2025-03
10502,2025-03-02,C1003,West,Desk Lamp,Furniture,1,33.49,0.05,31.82,11.13,2025-03
10503,2025-03-02,C1124,West,Wireless Mouse,Accessories,4,23.49,0.0,93.96,41.91,2025-03
10504,2025-03-02,C1007,East,Notebook Pack,Stationery,4,8.02,0.0,32.08,16.03,2025-03
10505,2025-03-02,C1128,South,USB-C Cable,Accessories,5,11.17,0.05,53.06,23.1,2025-03
10506,2025-03-02,C1050,West,Printer Ink,Electronics,4,25.98,0.0,103.92,33.13,2025-03
10507,2025-03-02,C1243,West,Laptop Sleeve,Accessories,3,17.95,0.0,53.85,24.08,2025-03
10508,2025-03-03,C1017,North,Laptop Sleeve,Accessories,2,16.69,0.0,33.38,13.33,2025-03
10509,2025-03-03,C1176,South,Laptop Sleeve,Accessories,4,17.57,0.0,70.28,29.86,2025-03
10510,2025-03-03,C1278,West,Monitor Stand,Furniture,4,38.8,0.0,155.2,58.01,2025-03
10511,2025-03-03,C1111,North,Wireless Mouse,Accessories,1,24.68,0.0,24.68,10.76,2025-03
10512,2025-03-03,C1075,East,Notebook Pack,Stationery,2,8.45,0.0,16.9,8.27,2025-03
10513,2025-03-03,C1150,West,Water Bottle,Lifestyle,4,14.75,0.05,56.05,27.33,2025-03
10514,2025-03-03,C1126,West,Notebook Pack,Stationery,5,7.53,0.0,37.65,20.3,2025-03
10515,2025-03-04,C1089,South,Wireless Mouse,Accessories,4,26.94,0.05,102.37,44.45,2025-03
10516,2025-03-04,C1098,West,USB-C Cable,Accessories,1,12.07,0.1,10.86,4.11,2025-03
10517,2025-03-04,C1255,West,Laptop Sleeve,Accessories,6,17.52,0.0,105.12,45.77,2025-03
10518,2025-03-04,C1003,North,Monitor Stand,Furniture,2,37.39,0.0,74.78,28.01,2025-03
10519,2025-03-04,C1062,North,Monitor Stand,Furniture,3,38.78,0.0,116.34,42.51,2025-03
10520,2025-03-04,C1115,North,Notebook Pack,Stationery,3,7.67,0.0,23.01,10.81,2025-03
10521,2025-03-04,C1169,South,Bluetooth Speaker,Electronics,2,44.28,0.0,88.56,27.17,2025-03
10522,2025-03-04,C1048,North,Printer Ink,Electronics,3,27.02,0.0,81.06,25.43,2025-03
10523,2025-03-04,C1097,East,Printer Ink,Electronics,1,27.41,0.15,23.3,6.61,2025-03
10524,2025-03-04,C1194,South,Water Bottle,Lifestyle,4,16.05,0.0,64.2,31.15,2025-03
10525,2025-03-05,C1036,East,USB-C Cable,Accessories,1,12.91,0.0,12.91,5.23,2025-03
10526,2025-03-05,C1006,South,Water Bottle,Lifestyle,2,14.51,0.0,29.02,13.57,2025-03
